Name (extracted)	Citing Article	Citied Article	Features
DPDD testset	https://doi.org/10.1007/978-3-031-20071-7_4 (2021)	https://doi.org/10.1007/978-3-030-58607-2_7 (2020)	The DPDD testset is used to evaluate defocus deblurring methods, focusing on performance comparisons across 37 indoor and 39 outdoor scenes. This dataset enables researchers to assess the effectiveness of various deblurring techniques in diverse environmental conditions, providing a standardized benchmark for methodological advancements in image restoration.
IPT Dataset	https://doi.org/10.1007/978-3-031-20071-7_4 (2021)	https://doi.org/10.1109/CVPR46437.2021.01212 (2020)	The IPT Dataset is used for training and evaluating image processing transformers, specifically focusing on restoration tasks. It enables researchers to assess performance metrics, ensuring that models can effectively restore images. This dataset supports the development and refinement of image restoration techniques through rigorous evaluation.
RealBlur dataset	https://doi.org/10.48550/arXiv.2208.05244 (2022)	https://doi.org/10.1109/CVPR.2017.35 (2016)	The RealBlur dataset is used to train deblurring generators, specifically focusing on real-world blur scenarios. This enhances the performance of deblurring algorithms by providing realistic training data. The dataset's emphasis on authentic blur conditions enables researchers to develop more effective and robust deblurring techniques.
Caltech-UCSD Birds-200-2011	https://doi.org/10.1109/CVPR52729.2023.01351 (2023)	https://www.semanticscholar.org/paper/c069629a51f6c1c301eb20ed77bc6b586c24ce32 (2011)	The Caltech-UCSD Birds-200-2011 dataset is used to evaluate image restoration methods, particularly in the context of bird classification tasks. Researchers focus on assessing the performance of these methods under low contrast conditions, utilizing the dataset's detailed images of birds to test and improve the accuracy of classification algorithms in challenging visual environments.
Outdoor-Rain test samples	https://doi.org/10.1109/TPAMI.2023.3238179 (2022)	https://doi.org/10.1109/CVPR.2019.00173 (2019)	The 'Outdoor-Rain test samples' dataset is used to qualitatively evaluate and compare the performance of different models, such as the best model, HRGAN, and MPRNet, in heavy rain image restoration. Research focuses on visual quality and detail preservation, employing the dataset to assess and contrast the effectiveness of these models in restoring images degraded by heavy rain.
Outdoor-Rain test images	https://doi.org/10.1109/TPAMI.2023.3238179 (2022)	https://doi.org/10.1109/CVPR.2019.00173 (2019)	The 'Outdoor-Rain test images' dataset is used to evaluate the performance of rain image restoration models, particularly in comparing RainHazeDiff64 against HRGAN and MPRNet. Visual quality assessments are employed to assess model effectiveness. This dataset enables researchers to benchmark and refine algorithms designed to restore images degraded by rain, focusing on enhancing visual clarity and detail.
SnowTest100K	https://doi.org/10.1109/TPAMI.2023.3238179 (2022)	https://doi.org/10.1109/TIP.2021.3104166 (2021)	The SnowTest100K dataset is used to qualitatively evaluate and compare the performance of different models, specifically the best model, DesnowNet, and DDMSNet, in snow removal tasks. It leverages semantic and depth priors to enhance the accuracy and effectiveness of snow removal techniques. This dataset enables researchers to assess the visual quality and robustness of these models in handling snow-related image restoration challenges.
RainDS	https://doi.org/10.1109/TPAMI.2023.3238179 (2022)	https://doi.org/10.1109/CVPR46437.2021.00903 (2021)	The RainDS dataset is used to evaluate the effectiveness of raindrop removal methods in image restoration. It consists of 97 real-world test images, providing practical test cases to assess the performance of restoration techniques. This dataset enables researchers to validate their algorithms against real raindrop distortions, ensuring robustness and reliability in various conditions.
CelebChild-Test	https://doi.org/10.48550/arXiv.2308.15070 (2023)	https://doi.org/10.1109/ICCV.2015.425 (2014)	The CelebChild-Test dataset is used to evaluate the BFR method on real-world child face images, focusing on the robustness and generalization of the model. This dataset specifically supports research in facial image restoration, enabling researchers to test how well their models perform on diverse and challenging child face images.
SATE HAZE 1K	https://doi.org/10.1109/TPAMI.2024.3419007 (2024)	https://doi.org/10.1007/978-3-030-01449-0_52 (2018)	The SATE HAZE 1K dataset is used to evaluate dehazing algorithms specifically for remote sensing images, including satellite and aerial imagery. Researchers employ this dataset to assess the performance of dehazing techniques, focusing on improving image clarity and quality in these types of images. The dataset's relevance lies in its application to enhance the visibility and usability of remote sensing data in various environmental and monitoring studies.
CSBD68	https://doi.org/10.1109/CVPR.2019.01131 (2019)	https://doi.org/10.1109/TIP.2017.2662206 (2016)	The CSBD68 dataset is used to train and evaluate image denoising models, specifically focusing on residual learning with deep CNNs in RGB channels. This dataset enables researchers to assess the performance of their models in removing noise while preserving image details, contributing to advancements in image restoration techniques.
LOL ProRes	https://doi.org/10.48550/arXiv.2410.15067 (2024)	https://doi.org/10.1109/CVPR52729.2023.02083 (2023)	The LOL ProRes dataset is primarily used for low-light image enhancement, focusing on improving visibility and detail in dark images. Researchers employ this dataset to develop and evaluate algorithms that enhance image quality under low-light conditions. The dataset's characteristics, such as a wide range of low-light images, enable robust testing and validation of enhancement techniques. This application addresses the specific research question of how to effectively restore and enhance images captured in low-light environments.
ExDark	https://doi.org/10.1109/TIP.2021.3051462 (2019)	https://doi.org/10.1109/ICCV.2017.511 (2017)	The ExDark dataset is used to investigate the impact of light enhancement on extremely dark images, focusing on improving subsequent high-level vision tasks. Researchers employ this dataset to evaluate and develop methods for enhancing image quality under low-light conditions, which is crucial for applications such as surveillance and nighttime photography. The dataset's characteristic low-light images enable the assessment of light enhancement techniques and their effectiveness in supporting advanced vision tasks.
Enhancing Under-water Visual Perception (EUVP)	https://doi.org/10.48550/arXiv.2310.10123 (2023)	https://doi.org/10.1109/CVPR46437.2021.00906 (2020)	The EUVP dataset is used to evaluate techniques for reducing underexposure and blur artifacts in underwater images, enhancing visual perception. Researchers employ this dataset to test and compare methods that improve image clarity and quality, focusing on specific visual perception challenges in underwater environments. This dataset enables rigorous assessment of image restoration algorithms tailored for underwater conditions.
unseen under-display-camera dataset	https://doi.org/10.48550/arXiv.2310.10123 (2023)	https://doi.org/10.48550/arXiv.2309.06380 (2023)	The unseen under-display-camera dataset is used to test image restoration techniques, specifically focusing on artifact removal and enhancing image quality from under-display-camera images. This dataset enables researchers to evaluate and improve the performance of image restoration algorithms in addressing unique artifacts and quality issues associated with under-display-camera technology.
Enhancing Underwater Visual Perception (EUVP) dataset	https://doi.org/10.48550/arXiv.2310.10123 (2023)	https://doi.org/10.48550/arXiv.2309.06380 (2023)	The EUVP dataset is used to evaluate image restoration methods on underwater images, focusing on issues such as color correction and clarity improvement. Researchers employ this dataset to test and validate their algorithms, ensuring they effectively enhance visual perception in underwater environments. The dataset's relevance lies in its ability to provide realistic challenges for image restoration techniques, making it a valuable resource for advancing underwater visual perception.
JPEG Artifacts	https://doi.org/10.1109/CVPRW53098.2021.00027 (2021)	https://doi.org/10.1109/CVPRW53098.2021.00025 (2021)	The JPEG Artifacts dataset is used to evaluate image restoration methods, particularly in reducing JPEG compression artifacts. It features images with a PSNR of 29.70, which helps researchers assess the effectiveness of their restoration techniques. This dataset enables the comparison and validation of different methods aimed at improving image quality post-compression.
REDS-val-300	https://doi.org/10.1109/CVPRW53098.2021.00027 (2021)	https://doi.org/10.1109/CVPRW53098.2021.00025 (2021)	The REDS-val-300 dataset is used for evaluating image deblurring methods, specifically focusing on the performance of algorithms on a subset of 300 validation images. This dataset enables researchers to assess the effectiveness of deblurring techniques by providing a standardized set of images for benchmarking.
Real-world Task-driven Testing Set (RTTS)	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/TIP.2018.2806202 (2017)	The Real-world Task-driven Testing Set (RTTS) is used for evaluating image restoration techniques on real-world degraded images. It focuses on task-driven performance metrics, enabling researchers to assess the effectiveness of restoration methods in practical scenarios. This dataset provides a benchmark for comparing different restoration algorithms under realistic conditions.
Rain In Driving (RID)	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/TIP.2018.2806202 (2017)	The Rain In Driving (RID) dataset is utilized to evaluate rain removal techniques in driving scenarios. It focuses on analyzing the impact of these techniques on visibility and safety. The dataset enables researchers to assess how effectively different methods can enhance image clarity and, consequently, improve driving conditions during rainy weather.
RTTS	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/TIP.2018.2806202 (2017)	The RTTS dataset is used for real-world experimental analysis in snow removal, providing diverse scenarios to test the robustness of models. It enables researchers to evaluate and improve the performance of image restoration techniques under varied and challenging conditions, focusing on the practical application of these methods in real-world settings.
RID	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/TIP.2018.2806202 (2017)	The RID dataset is used for real-world experimental analysis in snow removal, incorporating both real and synthetic images to evaluate model performance. It provides a diverse set of images that enable researchers to assess the effectiveness of image restoration techniques specifically in snow removal scenarios.
ORD database	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/CVPR52688.2022.01713 (2022)	The ORD database is used to evaluate the performance of multi-weather image restoration methods, specifically focusing on object detection and depth estimation in both degraded and restored images. This dataset enables researchers to assess how well restoration techniques improve image quality under various weather conditions, enhancing the accuracy of subsequent computer vision tasks.
Comprehensive Snow Database (CSD)	https://doi.org/10.1109/ICCV51070.2023.01983 (2023)	https://doi.org/10.1109/ICCV48922.2021.00416 (2021)	The Comprehensive Snow Database (CSD) is used for training and testing image restoration algorithms, focusing on mitigating snow and fog degradation. It contains 8000 training and 2000 testing images, enabling researchers to develop and evaluate algorithms that enhance image quality under adverse weather conditions. This dataset supports the advancement of image restoration techniques by providing a diverse set of images that simulate real-world challenges.
Waterloo Exploration Dataset (WED)	https://doi.org/10.48550/arXiv.2412.20066 (2024)	https://doi.org/10.1109/TIP.2016.2631888 (2017)	The Waterloo Exploration Dataset (WED) is used for training models like MaIR on synthetic noise removal tasks. It introduces new challenges for image quality assessment, enhancing the robustness of restoration algorithms. The dataset's synthetic noise characteristics enable researchers to evaluate and improve the performance of image restoration techniques under controlled conditions.
ITS dataset	https://doi.org/10.1145/3664647.3681621 (2024)	https://doi.org/10.1109/TIP.2018.2867951 (2017)	The ITS dataset is primarily used for dehazing tasks in image restoration research. It provides images with varying levels of haze, enabling researchers to evaluate the performance of dehazing algorithms. The dataset's diverse haze conditions facilitate the testing and validation of restoration techniques, ensuring robustness across different scenarios.
DND-SRGB IMAGES	https://doi.org/10.1109/TNNLS.2021.3131739 (2020)	https://doi.org/10.1109/CVPR.2019.00181 (2018)	The DND-SRGB IMAGES dataset is used to evaluate image restoration algorithms, focusing on denoising performance. It contains real photographs and is employed to measure PSNR improvements over existing methods, serving as a benchmark for algorithmic advancements in image restoration.
Adobe-MIT Fivek	https://doi.org/10.1145/3664647.3681621 (2024)	https://www.semanticscholar.org/paper/0250f9026b540ae05e2b6528b3c9064e6db637dd (2011)	The Adobe-MIT Fivek dataset is used to generate image pairs for training and evaluating image restoration models, specifically focusing on global tonal adjustments and retouching techniques. This dataset enables researchers to assess the effectiveness of various retouching methods by providing a diverse set of before-and-after image pairs, facilitating the development and refinement of image processing algorithms.
GoPro testset	https://www.semanticscholar.org/paper/6af728164e4424218967fd356b3448f5037acd88 (2023)	https://doi.org/10.1109/CVPR.2017.35 (2016)	The GoPro testset is used to evaluate the computational costs and performance metrics of motion deblurring methods in dynamic scenes. It focuses on assessing the efficiency of various deblurring techniques, enabling researchers to compare and optimize algorithms for real-world applications. The dataset's characteristics support rigorous testing of these methods under realistic conditions.
SUNRGB-D	https://doi.org/10.48550/arXiv.2409.15278 (2024)	https://doi.org/10.1007/978-3-642-33715-4_54 (2012)	The SUNRGB-D dataset is primarily used for monocular depth estimation, leveraging its large collection of RGB-D images with depth annotations. Researchers employ this dataset to train and evaluate models that predict depth from single RGB images. The dataset's rich annotations enable the development and testing of algorithms aimed at improving depth perception in computer vision tasks.
NYU-Depth v2	https://doi.org/10.48550/arXiv.2409.15278 (2024)	https://doi.org/10.1007/978-3-642-33715-4_54 (2012)	The NYU-Depth v2 dataset is primarily used for surface normal estimation, leveraging its high-resolution RGB-D images of indoor scenes. Researchers employ this dataset to develop and evaluate algorithms that accurately estimate surface normals from depth and color data, enhancing the understanding of 3D scene geometry in indoor environments. The dataset's rich visual and depth information enables robust training and testing of these algorithms, contributing to advancements in computer vision and robotics.
LAION Art dataset	https://doi.org/10.48550/arXiv.2409.15278 (2024)	https://doi.org/10.48550/arXiv.2210.08402 (2022)	The LAION Art dataset is used to gather high-quality natural images from the Internet for image restoration experiments. It enhances the diversity and quality of training data, which is crucial for improving the performance and robustness of image restoration models. This dataset supports research focused on enhancing image quality and addressing various degradation issues in images.
91 images from Yang et al.	https://doi.org/10.1109/ICCV.2017.486 (2017)	https://doi.org/10.1109/CVPR.2015.7299156 (2015)	The '91 images from Yang et al.' dataset is used for training in single image super-resolution, providing a subset of high-resolution images to enhance model performance. This dataset enables researchers to develop and refine algorithms that improve image resolution, focusing on the quality and detail of restored images.
Flikr2K	https://doi.org/10.48550/arXiv.2404.02154 (2024)	https://doi.org/10.1109/CVPRW53098.2021.00074 (2021)	The Flikr2K dataset is used for training and evaluating image restoration models, focusing on diverse content and real-world scenarios. It enables researchers to test the robustness and generalizability of their models by providing a wide range of images, enhancing the reliability of image restoration techniques.
BSDS	https://doi.org/10.48550/arXiv.2306.05390 (2023)	https://doi.org/10.7892/BORIS.113226 (2017)	The BSDS dataset is used for evaluating image restoration algorithms, specifically for denoising and dejpeg tasks. It contains 400 images, which researchers use to assess the performance of their algorithms. The dataset's diverse image content enables robust testing and validation of restoration techniques, ensuring they effectively handle various types of image degradation.
ImageNet-50K	https://doi.org/10.48550/arXiv.2306.05390 (2023)		The ImageNet-50K dataset is used to evaluate the performance of DAMoE, specifically focusing on image restoration quality and efficiency. It serves as a benchmark to compare different methods, ensuring that the restoration processes are both effective and computationally efficient. The dataset's large scale and diverse image content enable robust testing and validation of image restoration techniques.
Laion-50K	https://doi.org/10.48550/arXiv.2306.05390 (2023)		The Laion-50K dataset is used to evaluate the performance of DAMoE, specifically focusing on image restoration quality and efficiency. It serves as a benchmark to compare different models and methodologies in the field of image restoration, enabling researchers to assess and enhance the effectiveness of their techniques.
Laion-Figure HR	https://doi.org/10.48550/arXiv.2306.05390 (2023)		The Laion-Figure HR dataset, a high-resolution subset of Laion-5B, is used in research to demonstrate the limitations of texture information in training effective image restoration models. This dataset helps researchers identify and address the insufficiencies in current training methodologies, contributing to the development of more robust restoration techniques.
Waterloo Exploration Database	https://doi.org/10.1109/TPAMI.2021.3088914 (2020)	https://doi.org/10.1109/CVPRW.2017.150 (2017)	The Waterloo Exploration Database contributes 4,744 images to enhance the diversity and scale of image restoration training sets. This dataset is specifically used to improve the robustness and generalization of image restoration models by providing a wide range of image types and conditions. It supports research in developing more effective and versatile image restoration techniques.
Flick2K dataset	https://doi.org/10.1109/TPAMI.2021.3088914 (2020)	https://doi.org/10.1109/CVPRW.2017.150 (2017)	The Flick2K dataset is used to expand the variety and quantity of images for image restoration tasks. It supplies 2,750 images, enhancing the diversity of the dataset. This expansion supports research in image restoration by providing a larger, more varied set of images, which can improve the robustness and generalizability of restoration models.
WEB	https://doi.org/10.1109/TIP.2024.3456583 (2023)	https://doi.org/10.1109/TIP.2016.2631888 (2017)	The WEB dataset is used for training denoising models, providing web images that enhance the real-world applicability of these models. This dataset enables researchers to develop and refine algorithms that can effectively reduce noise in images sourced from the internet, improving their quality and usability in various applications.
Lai dataset	https://doi.org/10.1109/ICCV.2019.00897 (2019)	https://doi.org/10.1109/CVPR.2016.188 (2016)	The Lai dataset is used to evaluate single image blind deblurring methods, featuring real-world blurry images of varying qualities and resolutions across diverse scenes. It enables researchers to assess the effectiveness of deblurring algorithms in handling natural, uncontrolled conditions, providing a robust benchmark for performance evaluation.
DVD testing set	https://doi.org/10.1109/ICCV.2019.00897 (2019)	https://doi.org/10.1109/CVPR.2017.33 (2017)	The DVD testing set is used to evaluate the performance of DeblurGAN-v2 in deblurring tasks, specifically in a single-frame setting where each frame is treated as an individual image. This dataset enables researchers to assess the effectiveness of deblurring algorithms by providing a standardized set of images for benchmarking.
DVD dataset	https://doi.org/10.1109/ICCV.2019.00897 (2019)	https://doi.org/10.1109/CVPR.2017.33 (2017)	The DVD dataset is used in deep video deblurring research, focusing on real-world videos captured at 240 fps by various devices. It enables researchers to develop and test algorithms that enhance video clarity, addressing issues like motion blur. The dataset's high frame rate and diverse device sources provide a robust foundation for evaluating deblurring techniques in realistic scenarios.
NFS	https://doi.org/10.1109/ICCV.2019.00897 (2019)	https://doi.org/10.1109/CVPR.2017.33 (2017)	The NFS dataset is used to train deblurring models in image restoration research. Researchers select every tenth frame from the dataset to ensure a diverse training set, which helps prevent overfitting. This method leverages the dataset's temporal diversity to enhance model generalization and effectiveness in deblurring tasks.
Kohler dataset	https://doi.org/10.1109/ICCV.2019.00897 (2019)	https://doi.org/10.1007/978-3-642-33786-4_3 (2012)	The Kohler dataset is used to benchmark blind deconvolution algorithms, focusing on evaluating their performance on real-world images blurred with various kernels. This dataset enables researchers to assess algorithm effectiveness in restoring images degraded by different types of blurring, providing a robust testbed for image restoration methodologies.
DocUNet	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/CVPR.2018.00494 (2018)	The DocUNet dataset is used for evaluating document image unwarping, specifically providing 130 images for assessment. It enables researchers to test and compare the performance of unwarping algorithms, focusing on the accuracy and effectiveness of restoring distorted document images. The dataset's curated images facilitate rigorous evaluation in this domain.
Jung’s dataset	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/CVPR.2018.00252 (2018)	Jung’s dataset is used as a testing set for image restoration, contributing 87 images to evaluate the performance of proposed methods. It is specifically employed to assess the effectiveness of restoration techniques, ensuring robust evaluation through its diverse image content. This dataset enables researchers to validate their models against a standardized set of images, facilitating comparative analysis and benchmarking.
Text Deblur Dataset (TDD)	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.5244/C.29.6 (2015)	The Text Deblur Dataset (TDD) is used to train models specifically for text deblurring. Researchers select 40K samples from the 66K available training samples to develop and refine deblurring algorithms. This dataset enables the enhancement of text clarity in images, addressing the challenge of restoring legibility in blurred text regions.
VE-LOL	https://doi.org/10.1109/CVPR52729.2023.00958 (2023)	https://doi.org/10.1109/TPAMI.2021.3126387 (2021)	The VE-LOL dataset is used to assess video enhancement in low-light scenarios, focusing on temporal consistency and noise reduction. Researchers employ this dataset to evaluate and improve algorithms designed to enhance video quality under low-light conditions, ensuring that the enhanced videos maintain temporal coherence and reduced noise levels. This dataset enables the development and testing of advanced video processing techniques specifically tailored for challenging lighting environments.
LoLi-Phone Dataset	https://doi.org/10.1109/CVPR52729.2023.00958 (2023)	https://doi.org/10.1109/TPAMI.2021.3126387 (2021)	The LoLi-Phone Dataset is used to evaluate low-light image and video enhancement techniques, specifically focusing on improving visual quality in dark conditions. Researchers employ deep learning methods to enhance images and videos captured in low-light environments. This dataset enables the assessment of these techniques by providing a benchmark for visual quality improvements under challenging lighting conditions.
Kligler’s dataset	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/CVPR.2018.00252 (2018)	Kligler’s dataset is used as part of the testing set for image restoration, providing 300 images to evaluate the performance of proposed methods. It contributes to assessing the effectiveness and robustness of image restoration techniques by offering a diverse set of images for validation.
OSR	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/CVPR.2018.00252 (2018)	The OSR dataset is used as part of the testing set for image restoration, contributing 237 images to evaluate the performance of proposed methods. It enables researchers to assess the effectiveness of their restoration techniques by providing a standardized set of images for benchmarking.
TDD	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/TPAMI.2020.3022406 (2020)	The TDD dataset is used to train models for deblurring photographed document images, specifically enhancing document quality. Researchers employ generative adversarial networks (GANs) to improve image clarity. This dataset enables the development and evaluation of deblurring techniques, addressing the challenge of restoring degraded document images.
Doc3DShade	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.5244/c.34.188 (2020)	The Doc3DShade dataset is used to train models for image restoration, specifically enhancing the model's ability to handle various shading conditions. It provides 90K synthetic images, which are crucial for improving the robustness and performance of image restoration algorithms under different lighting scenarios. This dataset enables researchers to develop more effective and versatile image restoration techniques.
Doc3D	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.48550/arXiv.2210.08161 (2022)	The Doc3D dataset is primarily used for training models in document image rectification, focusing on correcting geometric distortions in both synthetic and real document images. This dataset provides a large, diverse set of images, enabling researchers to develop and evaluate algorithms that improve the quality and readability of distorted document images.
DIR300	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.48550/arXiv.2210.08161 (2022)	The DIR300 dataset is used for evaluating the performance of trained models in document image restoration. It serves as a benchmark with 300 challenging document images, enabling researchers to test and compare the effectiveness of their restoration techniques. This dataset facilitates the assessment of model accuracy and robustness in handling complex document images.
HDR dataset from the NTIRE2021 Multi-Frame HDR Challenge	https://doi.org/10.1109/CVPR52729.2023.00958 (2023)	https://doi.org/10.1109/TPAMI.2021.3126387 (2021)	The HDR dataset from the NTIRE2021 Multi-Frame HDR Challenge is used to evaluate HDR recovery methods, particularly for comparing HDR-GDP-x0 with other state-of-the-art HDR techniques. It involves testing on 100 randomly selected scenes, enabling researchers to assess the performance and effectiveness of different HDR algorithms in recovering high dynamic range images from multiple low dynamic range frames.
FSDSRD	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/ICIP46576.2022.9897217 (2022)	The FSDSRD dataset is used to train models for document shadow removal, specifically employing 14,200 synthetic images. This dataset enables researchers to develop and evaluate algorithms that effectively remove shadows from documents, enhancing image quality and readability. The large number of synthetic images supports robust training and testing of these models.
SD7K	https://doi.org/10.1109/CVPR52733.2024.01482 (2024)	https://doi.org/10.1109/ICCV51070.2023.01144 (2023)	The SD7K dataset is used to train DocShadow, a model focused on document shadow removal. It emphasizes a large-scale dataset with diverse shadow conditions, enabling researchers to develop and test algorithms that effectively handle various shadow scenarios in document images. This dataset's extensive and varied content supports the training and evaluation of robust shadow removal techniques.
HYDICE DC Mall data	https://doi.org/10.1109/ICCVW.2019.00477 (2019)	https://doi.org/10.1109/JSTARS.2014.2329322 (2014)	The HYDICE DC Mall data is used to evaluate the performance of denoising algorithms by adding synthetic Gaussian noise (σ = 100) and assessing the algorithm's effectiveness in removing it. This dataset enables researchers to test and validate denoising methodologies, focusing on the improvement of image quality in noisy conditions.
Dehaze-TestA	https://doi.org/10.1109/CVPR.2019.00717 (2019)	https://doi.org/10.1007/s11263-015-0816-y (2014)	The Dehaze-TestA dataset is used to evaluate the performance of the DuRN-US model on dehazing tasks, specifically focusing on the quality of image restoration. This dataset enables researchers to assess how effectively their models can remove haze from images, enhancing clarity and visual quality.
https://github.com/rwenqi/GFNdehazing	https://doi.org/10.1109/CVPR.2019.00717 (2019)	https://doi.org/10.1109/CVPR.2018.00343 (2018)	The dataset from 'https://github.com/rwenqi/GFNdehazing' is used to provide images for dehazing experiments. Specifically, these images are fed into a convolutional encoder-decoder network to estimate the ground truth image. This approach helps researchers evaluate and improve dehazing algorithms by providing a standardized set of images for testing and validation.
Dehaze Dataset	https://doi.org/10.1109/CVPR.2019.00717 (2019)	https://www.semanticscholar.org/paper/fb52f9294fa1cd83660eccac486367eac01ea32d (2018)	The Dehaze Dataset is primarily used for image dehazing research, focusing on the evaluation of techniques to remove atmospheric effects and enhance image clarity. This dataset enables researchers to assess the performance of dehazing algorithms by providing a benchmark for comparing different methods. It is specifically tailored to address the challenge of improving visual quality in hazy images, making it a valuable resource for advancing image restoration methodologies.
GoPro-test	https://doi.org/10.1109/CVPR.2019.00717 (2019)	https://doi.org/10.1109/CVPR.2017.35 (2016)	The GoPro-test dataset is used to evaluate the performance of the DuRNU model for dynamic scene deblurring. It facilitates comparisons against state-of-the-art methods, focusing on the effectiveness of deblurring techniques in dynamic scenes. This dataset enables researchers to assess and validate the model's capabilities in enhancing image clarity in motion-blurred images.
DID-MDN Data	https://doi.org/10.1109/CVPR.2019.00717 (2019)	https://www.semanticscholar.org/paper/fb52f9294fa1cd83660eccac486367eac01ea32d (2018)	The DID-MDN Data dataset is used for joint dehazing and deraining in image restoration research. It tests the robustness of models in handling multiple degradations simultaneously. This dataset enables researchers to evaluate and improve the performance of models designed to address complex image degradation issues, ensuring they can effectively restore images under varied conditions.
URBAN10	https://doi.org/10.1007/978-3-030-58523-5_36 (2020)	https://doi.org/10.1007/978-3-642-27413-8_47 (2010)	The URBAN10 dataset is used for assessing image restoration in urban scenes, specifically focusing on the preservation of texture and structure in complex environments. Researchers employ this dataset to evaluate the effectiveness of image restoration techniques in maintaining fine details and structural integrity, which are crucial for applications in urban scene analysis and visualization.
Rain/HazeCityscapes	https://doi.org/10.48550/arXiv.2312.16610 (2023)	https://doi.org/10.1109/CVPR.2019.00821 (2019)	The Rain/HazeCityscapes dataset is used to evaluate the performance of image restoration techniques, specifically focusing on deweathering and segmentation accuracy under rain and haze conditions. Researchers employ this dataset to test and compare algorithms designed to enhance image quality and maintain segmentation accuracy in adverse weather scenarios. The dataset's inclusion of diverse weather conditions enables robust assessment of these methodologies.
FiveK	https://doi.org/10.48550/arXiv.2306.13653 (2023)	https://www.semanticscholar.org/paper/5ee57b18a7be2b671ffc6f5ce5dbbe92112ee0fb (2007)	The FiveK dataset is primarily used for low-light image enhancement research. It employs the ProRes framework to improve image quality under low-light conditions. This dataset enables researchers to develop and test algorithms that enhance visual clarity and detail in images captured in dim environments, focusing on practical applications such as photography and surveillance.
Low-Light enhancement dataset (LOL)	https://doi.org/10.48550/arXiv.2306.13653 (2023)	https://www.semanticscholar.org/paper/c7798bbbcd2e85593a2b2d37b92dabac63420cd8 (2018)	The Low-Light enhancement dataset (LOL) is used for improving visibility in dark images through low-light image enhancement. Specifically, it employs deep retinex decomposition techniques to enhance image quality. This dataset enables researchers to address the challenge of enhancing images captured in low-light conditions, focusing on methods that can effectively boost visibility and detail in such images.
RESIDE/SOTS	https://www.semanticscholar.org/paper/3fb08a1c07eba3461d6ed784b25d952979e90e0d (2023)	https://www.semanticscholar.org/paper/3c5ab1aba2091c690729b5a8f0762ecda3d06163 (2021)	The RESIDE/SOTS dataset is used to evaluate the performance of IRNeXt on synthetic dehazing tasks. Researchers focus on metrics such as PSNR to assess improvements in image quality. This dataset enables the systematic evaluation of dehazing algorithms, providing synthetic images that simulate various atmospheric conditions, thus facilitating the comparison of different restoration techniques.
EUVP	https://doi.org/10.48550/arXiv.2503.10120 (2025)	https://doi.org/10.1109/LRA.2020.2974710 (2019)	The EUVP dataset is used for qualitative comparisons in underwater image enhancement research. It provides visual results to demonstrate improvements in visual perception, enabling researchers to evaluate and compare the effectiveness of different enhancement techniques. This dataset supports the development and assessment of algorithms aimed at improving the clarity and quality of underwater images.
SOTS (outdoor)	https://doi.org/10.1007/978-3-031-72764-1_1 (2024)	https://doi.org/10.1109/TIP.2018.2867951 (2017)	The SOTS (outdoor) dataset is used to evaluate dehazing methods, specifically focusing on outdoor scenes. It enables researchers to assess the performance of these methods in realistic conditions, ensuring that the dehazing techniques are effective in practical scenarios. The dataset's emphasis on outdoor environments provides a robust testbed for dehazing algorithms.
SOTS outdoor dataset	https://doi.org/10.1007/978-3-031-72764-1_1 (2024)	https://doi.org/10.1109/TIP.2018.2867951 (2017)	The SOTS outdoor dataset is used for dehazing comparisons in all-in-one image restoration methods, specifically to enhance outdoor image quality and improve clarity. Researchers employ this dataset to evaluate and compare the effectiveness of different dehazing techniques, focusing on the visual quality and clarity of restored images.
RESIDE-β	https://doi.org/10.1109/TCSVT.2024.3429557 (2024)	https://doi.org/10.1007/978-3-030-01234-2_16 (2018)	The RESIDE-β dataset is primarily used for training deep learning models in image dehazing, aimed at enhancing the visibility and quality of hazy images. This dataset supports research focused on developing and refining algorithms to remove haze, leveraging its extensive collection of hazy and clear image pairs. The dataset's characteristics enable researchers to evaluate and improve the performance of dehazing models, contributing to advancements in image restoration techniques.
